file_name,action_label,action_label_names,instrument_label,verb_label,target_label,phase_label
video57_clip_900_918.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_921_929.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video57_clip_931_943.mp4,"[17, 57]","['grasper,retract,gallbladder', 'hook,dissect,cystic_artery']","[0, 2]","[1, 2]","[0, 3]","[1.0, 1.0]"
video57_clip_1020_1049.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video57_clip_1054_1059.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video57_clip_1060_1068.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
video57_clip_1069_1079.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video57_clip_1084_1095.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1096_1107.mp4,"[17, 33]","['grasper,retract,gallbladder', 'bipolar,dissect,cystic_artery']","[0, 1]","[1, 2]","[0, 3]","[1.0, 1.0]"
video57_clip_1108_1123.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1131_1144.mp4,"[17, 79]","['grasper,retract,gallbladder', 'clipper,clip,cystic_duct']","[0, 4]","[1, 4]","[0, 2]","[1.0, 1.0]"
video57_clip_1145_1158.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1159_1181.mp4,[79],"['clipper,clip,cystic_duct']",[4],[4],[2],[1.0]
video57_clip_1182_1188.mp4,"[17, 79]","['grasper,retract,gallbladder', 'clipper,clip,cystic_duct']","[0, 4]","[1, 4]","[0, 2]","[1.0, 1.0]"
video57_clip_1189_1208.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1209_1213.mp4,"[17, 69]","['grasper,retract,gallbladder', 'scissors,cut,cystic_duct']","[0, 3]","[1, 5]","[0, 2]","[1.0, 1.0]"
video57_clip_1214_1231.mp4,[69],"['scissors,cut,cystic_duct']",[3],[5],[2],[1.0]
video57_clip_1235_1240.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1241_1246.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video57_clip_1247_1255.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1256_1270.mp4,"[17, 78]","['grasper,retract,gallbladder', 'clipper,clip,cystic_artery']","[0, 4]","[1, 4]","[0, 3]","[1.0, 1.0]"
video57_clip_1281_1312.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1313_1320.mp4,"[17, 68]","['grasper,retract,gallbladder', 'scissors,cut,cystic_artery']","[0, 3]","[1, 5]","[0, 3]","[1.0, 1.0]"
video57_clip_1324_1339.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1340_1380.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1386_1396.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1397_1408.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1410_1415.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1416_1437.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1440_1447.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1452_1474.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video57_clip_1475_1495.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1497_1501.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video57_clip_1502_1512.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video57_clip_1514_1525.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1526_1533.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video57_clip_1535_1560.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1561_1591.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1592_1603.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1604_1663.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1666_1672.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1678_1718.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1719_1724.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1725_1737.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1738_1743.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1772_1792.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_1793_1797.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video57_clip_1813_1832.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video57_clip_1833_1843.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1844_1885.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1888_1903.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1904_1920.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1929_1935.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_1936_1985.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video57_clip_1994_1998.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_2013_2033.mp4,[29],"['bipolar,coagulate,liver']",[1],[3],[8],[1.0]
video57_clip_2039_2060.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video57_clip_2061_2066.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video57_clip_2214_2223.mp4,[7],"['grasper,grasp,gallbladder']",[0],[0],[0],[1.0]
video57_clip_2236_2246.mp4,[19],"['grasper,retract,liver']",[0],[1],[8],[1.0]
video57_clip_2252_2256.mp4,[29],"['bipolar,coagulate,liver']",[1],[3],[8],[1.0]
video57_clip_2257_2261.mp4,"[19, 29]","['grasper,retract,liver', 'bipolar,coagulate,liver']","[0, 1]","[1, 3]","[8, 8]","[1.0, 1.0]"
video57_clip_2262_2267.mp4,[29],"['bipolar,coagulate,liver']",[1],[3],[8],[1.0]
video57_clip_2268_2312.mp4,"[19, 29]","['grasper,retract,liver', 'bipolar,coagulate,liver']","[0, 1]","[1, 3]","[8, 8]","[1.0, 1.0]"
video57_clip_2313_2320.mp4,[19],"['grasper,retract,liver']",[0],[1],[8],[1.0]
video57_clip_2367_2371.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video57_clip_2402_2425.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video57_clip_2426_2437.mp4,"[7, 12]","['grasper,grasp,gallbladder', 'grasper,grasp,specimen_bag']","[0, 0]","[0, 0]","[0, 13]","[1.0, 1.0]"
video57_clip_2438_2467.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video57_clip_2500_2513.mp4,[22],"['bipolar,coagulate,abdominal_wall_cavity']",[1],[3],[7],[1.0]
video57_clip_2546_2559.mp4,[22],"['bipolar,coagulate,abdominal_wall_cavity']",[1],[3],[7],[1.0]
video60_clip_92_107.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_108_114.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_161_177.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_186_194.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_257_267.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_270_284.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_302_307.mp4,"[17, 20]","['grasper,retract,gallbladder', 'grasper,retract,omentum']","[0, 0]","[1, 1]","[0, 10]","[1.0, 1.0]"
video60_clip_311_320.mp4,"[17, 20]","['grasper,retract,gallbladder', 'grasper,retract,omentum']","[0, 0]","[1, 1]","[0, 10]","[1.0, 1.0]"
video60_clip_324_346.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video60_clip_347_353.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video60_clip_354_392.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video60_clip_393_433.mp4,"[17, 20]","['grasper,retract,gallbladder', 'grasper,retract,omentum']","[0, 0]","[1, 1]","[0, 10]","[1.0, 1.0]"
video60_clip_530_543.mp4,"[17, 20]","['grasper,retract,gallbladder', 'grasper,retract,omentum']","[0, 0]","[1, 1]","[0, 10]","[1.0, 1.0]"
video60_clip_550_583.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video60_clip_584_602.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_607_624.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_626_631.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_637_662.mp4,"[20, 87]","['grasper,retract,omentum', 'irrigator,dissect,omentum']","[0, 5]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_687_697.mp4,"[17, 20]","['grasper,retract,gallbladder', 'grasper,retract,omentum']","[0, 0]","[1, 1]","[0, 10]","[1.0, 1.0]"
video60_clip_698_728.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video60_clip_734_743.mp4,"[17, 20]","['grasper,retract,gallbladder', 'grasper,retract,omentum']","[0, 0]","[1, 1]","[0, 10]","[1.0, 1.0]"
video60_clip_769_780.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_781_787.mp4,"[20, 28]","['grasper,retract,omentum', 'bipolar,coagulate,gallbladder']","[0, 1]","[1, 3]","[10, 0]","[1.0, 1.0]"
video60_clip_788_794.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_795_803.mp4,"[20, 28]","['grasper,retract,omentum', 'bipolar,coagulate,gallbladder']","[0, 1]","[1, 3]","[10, 0]","[1.0, 1.0]"
video60_clip_804_813.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_814_819.mp4,"[20, 82]","['grasper,retract,omentum', 'irrigator,aspirate,fluid']","[0, 5]","[1, 6]","[10, 6]","[1.0, 1.0]"
video60_clip_821_835.mp4,"[20, 87]","['grasper,retract,omentum', 'irrigator,dissect,omentum']","[0, 5]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_866_891.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_892_900.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_901_912.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_918_939.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_953_957.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_965_969.mp4,"[20, 87]","['grasper,retract,omentum', 'irrigator,dissect,omentum']","[0, 5]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_976_983.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_984_1007.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_1008_1032.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_1033_1040.mp4,"[94, 96]","['grasper,null_verb,null_target', 'hook,null_verb,null_target']","[0, 2]","[9, 9]","[14, 14]","[1.0, 1.0]"
video60_clip_1052_1076.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_1077_1084.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video60_clip_1085_1107.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_1128_1173.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_1175_1180.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_1181_1207.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_1208_1214.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_1215_1228.mp4,"[20, 82]","['grasper,retract,omentum', 'irrigator,aspirate,fluid']","[0, 5]","[1, 6]","[10, 6]","[1.0, 1.0]"
video60_clip_1243_1265.mp4,"[20, 60]","['grasper,retract,omentum', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[10, 0]","[1.0, 1.0]"
video60_clip_1266_1275.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_1276_1296.mp4,"[20, 30]","['grasper,retract,omentum', 'bipolar,coagulate,omentum']","[0, 1]","[1, 3]","[10, 10]","[1.0, 1.0]"
video60_clip_1310_1319.mp4,"[20, 30]","['grasper,retract,omentum', 'bipolar,coagulate,omentum']","[0, 1]","[1, 3]","[10, 10]","[1.0, 1.0]"
video60_clip_1321_1335.mp4,"[17, 30]","['grasper,retract,gallbladder', 'bipolar,coagulate,omentum']","[0, 1]","[1, 3]","[0, 10]","[1.0, 1.0]"
video60_clip_1340_1345.mp4,"[17, 44]","['grasper,retract,gallbladder', 'bipolar,retract,liver']","[0, 1]","[1, 1]","[0, 8]","[1.0, 1.0]"
video60_clip_1347_1353.mp4,"[17, 95]","['grasper,retract,gallbladder', 'bipolar,null_verb,null_target']","[0, 1]","[1, 9]","[0, 14]","[1.0, 1.0]"
video60_clip_1354_1366.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video60_clip_1387_1397.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_1417_1422.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_1423_1434.mp4,"[20, 28]","['grasper,retract,omentum', 'bipolar,coagulate,gallbladder']","[0, 1]","[1, 3]","[10, 0]","[1.0, 1.0]"
video60_clip_1440_1450.mp4,[28],"['bipolar,coagulate,gallbladder']",[1],[3],[0],[1.0]
video60_clip_1459_1469.mp4,[28],"['bipolar,coagulate,gallbladder']",[1],[3],[0],[1.0]
video60_clip_1487_1495.mp4,[43],"['bipolar,retract,gallbladder']",[1],[1],[0],[1.0]
video60_clip_1499_1504.mp4,[43],"['bipolar,retract,gallbladder']",[1],[1],[0],[1.0]
video60_clip_1510_1516.mp4,"[17, 95]","['grasper,retract,gallbladder', 'bipolar,null_verb,null_target']","[0, 1]","[1, 9]","[0, 14]","[1.0, 1.0]"
video60_clip_1522_1531.mp4,[28],"['bipolar,coagulate,gallbladder']",[1],[3],[0],[1.0]
video60_clip_1534_1539.mp4,[28],"['bipolar,coagulate,gallbladder']",[1],[3],[0],[1.0]
video60_clip_1554_1562.mp4,[95],"['bipolar,null_verb,null_target']",[1],[9],[14],[1.0]
video60_clip_1563_1569.mp4,[28],"['bipolar,coagulate,gallbladder']",[1],[3],[0],[1.0]
video60_clip_1589_1601.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video60_clip_1603_1619.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_1624_1630.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video60_clip_1631_1646.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video60_clip_1647_1670.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video60_clip_1671_1689.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video60_clip_1883_1902.mp4,[57],"['hook,dissect,cystic_artery']",[2],[2],[3],[1.0]
video60_clip_1903_1913.mp4,[0],"['grasper,dissect,cystic_plate']",[0],[2],[1],[1.0]
video60_clip_1918_1952.mp4,[0],"['grasper,dissect,cystic_plate']",[0],[2],[1],[1.0]
video60_clip_2092_2097.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video60_clip_2102_2121.mp4,[78],"['clipper,clip,cystic_artery']",[4],[4],[3],[1.0]
video60_clip_2123_2146.mp4,[79],"['clipper,clip,cystic_duct']",[4],[4],[2],[1.0]
video60_clip_2151_2155.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video60_clip_2169_2174.mp4,[68],"['scissors,cut,cystic_artery']",[3],[5],[3],[1.0]
video60_clip_2176_2182.mp4,[69],"['scissors,cut,cystic_duct']",[3],[5],[2],[1.0]
video60_clip_2197_2208.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video60_clip_2212_2229.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video60_clip_2230_2238.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video60_clip_2239_2249.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video60_clip_2250_2275.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video60_clip_2276_2280.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video60_clip_2281_2288.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video60_clip_2294_2298.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_2315_2324.mp4,"[82, 95]","['irrigator,aspirate,fluid', 'bipolar,null_verb,null_target']","[5, 1]","[6, 9]","[6, 14]","[1.0, 1.0]"
video60_clip_2329_2333.mp4,"[19, 29, 99]","['grasper,retract,liver', 'bipolar,coagulate,liver', 'irrigator,null_verb,null_target']","[0, 1, 5]","[1, 3, 9]","[8, 8, 14]","[1.0, 1.0, 1.0]"
video60_clip_2334_2338.mp4,"[19, 29]","['grasper,retract,liver', 'bipolar,coagulate,liver']","[0, 1]","[1, 3]","[8, 8]","[1.0, 1.0]"
video60_clip_2340_2344.mp4,"[29, 82]","['bipolar,coagulate,liver', 'irrigator,aspirate,fluid']","[1, 5]","[3, 6]","[8, 6]","[1.0, 1.0]"
video60_clip_2359_2363.mp4,"[19, 82]","['grasper,retract,liver', 'irrigator,aspirate,fluid']","[0, 5]","[1, 6]","[8, 6]","[1.0, 1.0]"
video60_clip_2386_2398.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video60_clip_2399_2408.mp4,"[12, 94]","['grasper,grasp,specimen_bag', 'grasper,null_verb,null_target']","[0, 0]","[0, 9]","[13, 14]","[1.0, 1.0]"
video60_clip_2409_2421.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video60_clip_2426_2431.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video60_clip_2444_2448.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video60_clip_2449_2454.mp4,[7],"['grasper,grasp,gallbladder']",[0],[0],[0],[1.0]
video60_clip_2455_2471.mp4,"[7, 12]","['grasper,grasp,gallbladder', 'grasper,grasp,specimen_bag']","[0, 0]","[0, 0]","[0, 13]","[1.0, 1.0]"
video60_clip_2472_2493.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video60_clip_2494_2498.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video60_clip_2511_2515.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video62_clip_1_8.mp4,[20],"['grasper,retract,omentum']",[0],[1],[10],[1.0]
video62_clip_14_18.mp4,"[17, 94]","['grasper,retract,gallbladder', 'grasper,null_verb,null_target']","[0, 0]","[1, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_21_39.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video62_clip_40_78.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video62_clip_80_87.mp4,"[20, 53]","['grasper,retract,omentum', 'hook,coagulate,omentum']","[0, 2]","[1, 3]","[10, 10]","[1.0, 1.0]"
video62_clip_303_307.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video62_clip_308_334.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video62_clip_338_346.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video62_clip_412_419.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video62_clip_420_438.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video62_clip_440_444.mp4,"[17, 59]","['grasper,retract,gallbladder', 'hook,dissect,cystic_plate']","[0, 2]","[1, 2]","[0, 1]","[1.0, 1.0]"
video62_clip_445_495.mp4,[59],"['hook,dissect,cystic_plate']",[2],[2],[1],[1.0]
video62_clip_496_503.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video62_clip_581_592.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_716_738.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video62_clip_739_744.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_748_759.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_765_769.mp4,"[17, 94]","['grasper,retract,gallbladder', 'grasper,null_verb,null_target']","[0, 0]","[1, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_770_776.mp4,"[17, 60, 94]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder', 'grasper,null_verb,null_target']","[0, 2, 0]","[1, 2, 9]","[0, 0, 14]","[1.0, 1.0, 1.0]"
video62_clip_781_786.mp4,"[60, 94]","['hook,dissect,gallbladder', 'grasper,null_verb,null_target']","[2, 0]","[2, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_874_888.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video62_clip_889_920.mp4,"[17, 27]","['grasper,retract,gallbladder', 'bipolar,coagulate,cystic_plate']","[0, 1]","[1, 3]","[0, 1]","[1.0, 1.0]"
video62_clip_921_935.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video62_clip_936_953.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video62_clip_954_962.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video62_clip_963_981.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video62_clip_982_992.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video62_clip_993_998.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
video62_clip_999_1015.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video62_clip_1016_1056.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
